TransactionID,Company,TransactionDate,TransactionTime,Site,AssetType,AssetID,AssetName,FuelType,Quantity,Unit,PricePerUnit_LKR,TotalCost_LKR,Supplier,ReceiptNo,PaymentMethod,DriverOperator,OdometerKM,GeneratorHours,WeatherCondition,OperationalContext,Notes
FT-202607-01085,LankaTech Solutions (Pvt) Ltd,2026-07-21,17:59:49,Colombo Head Office,Vehicle,SP CAB 7788,Toyota Hilux,diesel ,51.33,liters,312.79,16055.51,Ceypetco,RCP-301089,Company Fuel Card,Pradeep Kumar,101110.0,,Flooding,Client site visits,Fuel issued as per request.
FT-202607-00630,LankaTech Solutions (Pvt) Ltd,16/07/2026,11:14:51,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator,Diesel ,32.48,Litres,307.75,9995.72,Local Fuel Station,RCP-707407,company fuel card,Nimal Perera,,5.0,Very Hot,Maintenance work,routine fuel purchase. Higher than normal usage reported.
FT-202607-00055,LankaTech Solutions (Pvt) Ltd,13 Jul 2026,15:49:28,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,PETROL,29.02,L,340.07,9868.83,Ceypetco,RCP-483923,company fuel card,Dinesh Kumara,120725.0,,Wet Roads,Month-end deliveries,Vehicle refuelled before scheduled client visit.
FT-202607-00773,LankaTech Solutions (Pvt) Ltd,12-Jul-2026,08:20:20,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator, Diesel,31.62,Litres,327.48,10354.92,Lanka IOC,RCP-238036,company fuel card,Tharindu Silva,,2.5,Heavy Rain,Emergency operations,Consumption slightly higher due to heavy rain.
FT-202607-01005,LankaTech Solutions (Pvt) Ltd,25-07-2026,09:08:11,Colombo  Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel,88.65,Ltrs,326.67,28959.3,Local Fuel Station,RCP-316284,cash,Tharindu Silva,,,Very Hot,Increased deliveries,Consumption slightly higher due to very hot.
FT-202607-00412,LankaTech Solutions (Pvt) Ltd,02-Jul-2026,16:19:03,kandyBranch,Generator,GEN-KDY-01,Diesel Generator,Diesel,80.71,LTR,285.1,23010.42,Ceypetco,,corporate credit,Pradeep Kumar,,12.0,Rain,Warehouse operations,Fuel issued for warehouse operations.
FT-202607-01368,LankaTech Solutions (Pvt) Ltd,20-07-2026,11:59:47,Kurunegala WH,Vehicle,WP RAB 3842,Isuzu Elf,DiesEl,86.34,Litres,323.91,27966.39,Lanka IOC,RCP-784199,corporate credit,Chamath Jayasinghe,63467.0,,Wet Roads,Emergency Operations,Regular diesel refill for Isuzu Elf.
FT-202607-01450,LankaTech Solutions (Pvt) Ltd,2026-07-17,08:26:43,Colombo Head Office,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol ,32.19,Ltrs,316.67,10193.61,Ceypetco,RCP-724005,Corporate Credit,Lahiru Senanayake,184916.0,,Heavy Rain,Inter-branch transfer, additional trip resulted in higher consumption. 
FT-202607-01395,LankaTech Solutions (Pvt) Ltd,2026/07/01,11:38:32,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,DIESEL,84.97,litres,319.73,27167.46,Lanka IOC,RCP-403373,Company Fuel Card,Chamath Jayasinghe,,15.8,Rain,Client site visits,Routine fuel purchase.
FT-202607-00063,LankaTech Solutions (Pvt) Ltd,2026-07-03,14:21:50,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace,diesel ,76.35,Litres,303.98,23208.87,Lanka IOC,RCP-984870,Company Fuel Card,Lahiru Senanayake,86461.0,,Heavy Rain,Routine operations,generator fuel top-up during routine operations.
FT-202607-00090,LankaTech Solutions (Pvt) Ltd,23/07/2026,13:52:24,Colombo Head Office,Generator,GEN-CMB-01,Diesel Generator,Diesel,98.41,litres,329.82,32457.59,Company Fuel Depot,RCP-780469,FUEL CARD,Chamath Jayasinghe,,12.9,Wet Roads,Emergency operations,additional fuel required due to increased activity.
FT-202607-01337,LankaTech Solutions (Pvt) Ltd,08/07/2026,10:40:44,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace, Diesel,95.95,ltr,318.2,30531.29,Lanka IOC,RCP-949275,Fuel Account,Sahan Wijesinghe,101110.0,,Heavy Rain,emergency operations,Refuelling completed at approved station.
FT-202607-00188,LankaTech Solutions (Pvt) Ltd,2026/07/06,17:35:00,KURUNEGALA WAREHOUSE,Vehicle,WP CAB 4521,Toyota Hiace,diesel,70.13,LTR,290.9,20400.82,Ceypetco,RCP-842129,corporate credit,Kasun Fernando,124945.0,,Heavy Rain,Warehouse operations,Generator fuel top-up during warehouse operations.
FT-202607-00708,LankaTech Solutions (Pvt) Ltd,04-Jul-2026,19:32:08,Colombo Head Office,Vehicle,WP RAB 3842,Isuzu Elf, Diesel,62.21,litres,295.83,18403.58,Lanka IOC,RCP-281273,cash,Nimal Perera,121446.0,,Heavy Rain,Emergency operations, routine fuel purchase. 
FT-202607-01469,LankaTech Solutions (Pvt) Ltd,01-Jul-2026,09:13:13,COLOMBO HEAD OFFICE,Vehicle,WP CAZ 9034,Suzuki Wagon R,PetRol,52.64,l,320.29,16860.07,Lanka IOC,RCP-162797,Cash,Kasun Fernando,39500.0,,Flooding,Increased deliveries,Emergency fuel top-up.
FT-202607-00866,LankaTech Solutions (Pvt) Ltd,29/07/2026,10:47:34,GALLE BRANCH,Vehicle,SP CAB 7788,Toyota Hilux, Diesel,72.48,L ,285.68,20706.09,Lanka IOC,RCP-986759,Company Fuel Card,Ruwan Bandara,154363.0,,Very Hot,Increased deliveries,FUEL RECEIPT ENTERED MANUALLY BY ADMIN.
FT-202607-01280,LankaTech Solutions (Pvt) Ltd,11/07/2026,06:06:26,Kurunegala Warehouse,Vehicle,WP KX 2345,Isuzu D-Max,DIESEL,54.5,l,319.2,17396.4,Ceypetco,RCP-611552,corporate credit,Pradeep Kumar,130802.0,,Very Hot,Increased deliveries,Vehicle refuelled before scheduled client visit.
FT-202607-00282,LankaTech Solutions (Pvt) Ltd,2026-07-25,20:55:41,Kandy Branch,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol ,20.33,L ,319.92,6503.97,Lanka IOC,RCP-747556,FUEL CARD,Kasun Fernando,153245.0,,Flooding,interBranchTransfer,Month-end fuel requirement.
FT-202607-00018,LankaTech Solutions (Pvt) Ltd,2026-07-29,20:11:20,Colombo Head Office,Vehicle,WP RAB 3842,Isuzu Elf,diesel ,53.7,liters,332.71,17866.53,Local Fuel Station,RCP-746785,corporate credit,Tharindu Silva,138673.0,,Flooding,Emergency operations,generator fuel top-up during emergency operations.
FT-202607-01169,LankaTech Solutions (Pvt) Ltd,09-Jul-2026,17:06:28,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator,Diesel,75.89,liters,295.79,22447.5,Ceypetco ,missing,cash,Lahiru Senanayake,,10.9,Rain,Inter-branch transfer,Additional fuel required due to increased activity.
FT-202607-01138,LankaTech Solutions (Pvt) Ltd,05-Jul-2026,06:29:41,Colombo Head Office,Vehicle,WP KX 2345,Isuzu D-Max, Diesel,72.19,Ltrs,297.17,21452.7,Lanka IOC,RCP-839339,cash,Chamath Jayasinghe,121713.0,,Rain,Month-end deliveries,Routine fuel purchase.
FT-202607-00927,LankaTech Solutions (Pvt) Ltd,2026-07-20,17:27:38,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,diesel ,38.56,Litres,294.81,11367.87,Ceypetco,RCP-320454,FUEL CARD,Tharindu Silva,,6.0,Flooding,Increased deliveries,Refuelling completed at approved station.
FT-202607-00111,LankaTech Solutions (Pvt) Ltd,08-07-2026,14:46:35,kurunegalaWarehouse,Vehicle,WP RAB 3842,Isuzu Elf,DIESEL,53.26,Ltrs,330.49,17601.9,Lanka IOC,RCP-428603,fuel_account,Kasun Fernando,79715.0,,Very Hot,Routine operations, Consumption slightly higher due to very hot. 
FT-202607-00620,LankaTech Solutions (Pvt) Ltd,2026-07-29,19:28:26,Galle,Vehicle,WP QK 6723,Honda Fit, Petrol,46.12,liters,312.6,14417.11,Ceypetco,RCP-111158,Fuel Account,Amal Fernando,181449.0,,Flooding,Warehouse operations,FUEL ISSUED FOR WAREHOUSE OPERATIONS.
FT-202607-01214,LankaTech Solutions (Pvt) Ltd,21-Jul-2026,11:14:56,Colombo Head Office,Vehicle,WP CBA 1198,Toyota Corolla,PETROL,17.91,Litres,313.74,5619.08,Company Fuel Depot,RCP-706625,Company Fuel Card,Dinesh Kumara,84101.0,,Wet Roads,Emergency operations,Fuel purchased for operational requirement.
FT-202607-00907,LankaTech Solutions (Pvt) Ltd,13/07/2026,13:49:58,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel ,50.19,Litres,312.58,15688.39,Lanka IOC,RCP-440301,corporate credit,Ruwan Bandara,182605.0,,Heavy Rain,Warehouse operations,Fuel issued for warehouse operations. 
FT-202607-01105,LankaTech Solutions (Pvt) Ltd,2026-07-14,06:18:06,Kurunegala Warehouse,Vehicle,WP KX 2345,Isuzu D-Max,DIESEL,92.89,litres,325.55,30240.34,Local Fuel Station,RCP-950233,CASH,Chamath Jayasinghe,140163.0,,Wet Roads,Increased deliveries,Routine fuel purchase.
FT-202607-00014,LankaTech Solutions (Pvt) Ltd,26/07/2026,16:26:38,Colombo Head Office,Vehicle,WP CAB 4521,Toyota Hiace,DIESEL,33.3,ltr,321.42,10703.29,Ceypetco,RCP-559521,company fuel card,Pradeep Kumar,137616.0,,Normal,Maintenance work,Refuelling completed at approved station.
FT-202607-00360,LankaTech Solutions (Pvt) Ltd,20/07/2026,08:57:26,Kandy Branch,Vehicle,WP QK 6723,Honda Fit,PetRol,26.81,L ,343.64,9212.99,Ceypetco,RCP-348859,corporate credit,Ruwan Bandara,179600.0,,Heavy Rain,Emergency operations,Routine fuel purchase.
FT-202607-00736,LankaTech Solutions (Pvt) Ltd,2026-07-24,17:21:29,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel,34.78,LTR,297.26,10338.7,Company Fuel Depot,RCP-897537,Cash,Kasun Fernando,90801.0,,Flooding,Emergency operations, fuel issued as per request. 
FT-202607-00947,LankaTech Solutions (Pvt) Ltd,2026/07/23,06:15:13,KURUNEGALA WAREHOUSE,Generator,GEN-KUR-01,Diesel Generator,diesel ,55.35,LTR,301.29,16676.4,Ceypetco,RCP-444816,Fuel Account,Dinesh Kumara,,6.2,,Warehouse operations,Regular diesel refill for Diesel Generator.
FT-202607-00543,LankaTech Solutions (Pvt) Ltd,13/07/26,18:14:28,Colombo Head Office,Vehicle,WP RAB 3842,Isuzu Elf,DiesEl,81.84,Ltrs,324.24,26535.8,Lanka IOC,RCP-210128,Company Fuel Card,Sahan Wijesinghe,161216.0,,Heavy Rain,Routine operations,Routine fuel purchase.
FT-202607-00078,LankaTech Solutions (Pvt) Ltd,02/07/2026,06:51:39,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,diesel,96.84,Ltrs,301.34,29181.77,Local Fuel Station,RCP-743550,FUEL CARD, Amal Fernando,139369.0,,,Month-end deliveries,Vehicle refuelled before scheduled client visit.
FT-202607-01154,LankaTech Solutions (Pvt) Ltd,05/07/2026,17:05:20,Galle Branch,Vehicle,CP BDT 5521,Toyota TownAce,diesel,30.8,L ,294.74,9077.99,Local Fuel Station,RCP-674426,Company Fuel Card,Pradeep Kumar,91921.0,,Very Hot,Emergency operations,Additional fuel required due to increased activity. 
FT-202607-00819,LANKATECH SOLUTIONS (PVT) LTD,21-07-2026,14:08:28,Colombo HO,Generator,GEN-CMB-01,Diesel Generator,Diesel,27.06,l,322.36,8723.06,Lanka IOC,RCP-261069,FUEL CARD,Pradeep Kumar,,4.0,Very Hot,emergencyOperations,fuel receipt entered manually by admin.
FT-202607-00200,LankaTech Solutions (Pvt) Ltd,2026/07/30,11:38:44,Colombo Head Office,VEHICLE,WP KX 2345,Isuzu D-Max,Diesel,69.42,liters,287.08,19929.09,Ceypetco,RCP-908516,company fuel card,Ruwan Bandara,177262.0,,Heavy Rain,Maintenance work,Vehicle refuelled before scheduled client visit.
FT-202607-01063,LANKATECH SOLUTIONS (PVT) LTD,2026-07-31,14:08:52,Colombo Head Office,Vehicle,WP CAA 7812,Toyota Prius,PETROL,42.74,L,329.23,14071.29,Ceypetco,RCP-573991,corporate credit,Dinesh Kumara,68946.0,,Wet Roads,Maintenance work,
FT-202607-00831,LankaTech Solutions (Pvt) Ltd,2026-07-22,16:44:21,Colombo Head Office,Vehicle,WP CAA 7812,Toyota Prius,Petrol,12.19,L,332.25,4050.13,Company Fuel Depot,RCP-206618,FUEL CARD,Sahan Wijesinghe,184939.0,,Very Hot,Warehouse operations,Emergency fuel top-up.
FT-202607-00897,LankaTech Solutions (Pvt) Ltd,11 Jul 2026,20:21:43,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,DiesEl,116.03,Ltrs,309.55,35917.09,Ceypetco,RCP-297263,fuel_account,Dinesh Kumara,,16.2,Wet Roads,Month-end deliveries,Extra trip completed from Galle Branch.
FT-202607-00446,LankaTech Solutions (Pvt) Ltd,11-07-2026,12:30:54,Colombo Head Office,Vehicle,WP CAA 7812,Toyota Prius,PETROL,54.75,L ,305.28,16714.08,Ceypetco,RCP-995920,Corporate Credit,Amal Fernando,181022.0,,Rain,Increased deliveries,routine fuel purchase.
FT-202607-00931,LankaTech Solutions (Pvt) Ltd,2026/07/12,12:27:57,Colombo head office,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol,44.36,Ltrs,304.55,13509.84,Ceypetco,RCP-445752,Company Fuel Card,Dinesh Kumara,32382.0,,Very Hot,Maintenance work,Vehicle refuelled before scheduled client visit.
FT-202607-00051,LankaTech Solutions (Pvt) Ltd,2026/07/28,15:51:36,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator, Diesel,11.92,liters,302.08,3600.79,Ceypetco ,RCP-925676,corporate credit,Chamath Jayasinghe,,2.1,Flooding,Routine operations, Refuelling completed at approved station. 
FT-202607-01173,LankaTech Solutions (Pvt) Ltd,08/07/2026,13:25:12,Kandy Branch,Vehicle,WP CAA 7812,Toyota Prius, Petrol,56.45,LTR,313.84,17716.27,local fuel station,RCP-487611,COMPANY FUEL CARD,Kasun Fernando,113790.0,,Rain,Maintenance work,Routine fuel purchase.
FT-202607-00003,LankaTech Solutions (Pvt) Ltd,21/07/2026,13:39:21,Kandy Branch,Vehicle,SP CAB 7788,Toyota Hilux, Diesel,60.5,L,317.48,19207.54,Ceypetco,RCP-648479,cash,Kasun Fernando,153950.0,,Rain,clientSiteVisits,extra trip completed from kandy branch. Higher than normal usage reported.
FT-202607-00019,LankaTech Solutions (Pvt) Ltd,18-07-2026,09:45:27,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator,diesel ,101.37,liters,334.85,33943.74,Local Fuel Station,RCP-133988,fuel_account,Nimal Perera,,12.1,Heavy Rain,Client site visits,Fuel purchased for operational requirement.
FT-202607-00588,LankaTech Solutions (Pvt) Ltd,01-07-2026,17:34:09,Colombo Head Office,Vehicle,SP CAB 7788,Toyota Hilux, Diesel,59.38,ltr,328.92,19531.27,Local Fuel Station,RCP-348357,company fuel card,Lahiru Senanayake,34442.0,,Heavy Rain,Client site visits,Vehicle refuelled before scheduled client visit.
FT-202607-00781,LankaTech Solutions (Pvt) Ltd,08-07-2026,19:44:04,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,DIESEL,38.27,Ltrs,296.92,11363.13,Company Fuel Depot,RCP-755823,company fuel card,Nimal Perera,,6.8,Wet Roads,Increased deliveries,
FT-202607-01230,LankaTech Solutions (Pvt) Ltd,19-Jul-2026,10:18:09,Galle Branch,Generator,GEN-GAL-01,Diesel Generator,diesel ,40.12,liters,314.97,12636.6,Company Fuel Depot,RCP-300886,company fuel card,Kasun Fernando,,8.7,Wet Roads,Routine operations,Month-end fuel requirement.
FT-202607-01140,LankaTech Solutions (Pvt) Ltd,2026-07-20,07:41:14, Galle Branch,Generator,GEN-GAL-01,Diesel Generator,DIESEL,36.06,L ,291.07,10495.98,Local Fuel Station,RCP-982152,fuel_account,Pradeep Kumar,,4.4,Very Hot,Emergency operations,refuelling completed at approved station.
FT-202607-00350,LankaTech Solutions (Pvt) Ltd,26 Jul 2026,07:22:18,Galle,GENERATOR,GEN-GAL-01,Diesel Generator,Diesel,23.68,litres,290.28,6873.83,Ceypetco,RCP-719442,corporate credit,Chamath Jayasinghe,,3.3,Flooding,Maintenance work,refuelling completed at approved station.
FT-202607-00552,LankaTech Solutions (Pvt) Ltd,26-Jul-2026,18:40:55,Galle Branch,Vehicle,CP BDT 5521,Toyota TownAce,Diesel,72.55,liters,298.45,21652.55,Ceypetco,RCP-474493,FUEL CARD,Tharindu Silva,83056.0,,Wet Roads,Maintenance work, Consumption slightly higher due to wet roads. 
FT-202607-00932,LankaTech Solutions (Pvt) Ltd,18-Jul-2026,13:26:15,Colombo head office,Generator,GEN-CMB-02,Diesel Generator,DiesEl,82.93,Ltrs,315.71,26181.83,Local Fuel Station,RCP-131436,fuel_account,Nimal Perera,,13.9,Normal,Routine operations,Extra trip completed from Colombo Head Office.
FT-202607-00337,LankaTech Solutions (Pvt) Ltd,2026-07-31,15:00:08,Kandy Branch,Vehicle,WP KX 2345,Isuzu D-Max, Diesel,40.84,l,311.35,12715.53,Local Fuel Station,RCP-263000,Corporate Credit,Ruwan Bandara,19986.0,,Wet Roads,Maintenance work,Month-end fuel requirement.
FT-202607-00694,LankaTech Solutions (Pvt) Ltd,28-Jul-2026,17:43:18,colombo head office,Vehicle,WP RAB 3842,Isuzu Elf, Diesel,50.62,litres,295.34,14950.11,Company Fuel Depot,RCP-652054,corporate credit,Chamath Jayasinghe,124580.0,,Wet Roads,Maintenance work,
FT-202607-00716,LankaTech Solutions (Pvt) Ltd,29 Jul 2026,07:53:53,Kandy Branch ,Vehicle,WP RAB 3842,Isuzu Elf,DiesEl,72.75,liters,307.89,22399.0,Lanka IOC,RCP-540871,Fuel Account,Lahiru Senanayake,172988.0,,Heavy Rain,Warehouse operations,
FT-202607-00140,LankaTech Solutions (Pvt) Ltd,19-07-2026,16:06:35,Kandy Branch,Vehicle,WP KX 2345,Isuzu D-Max,diesel ,60.57,liters,288.49,17473.84,Lanka IOC,RCP-327901,Corporate Credit,Kasun Fernando,138466.0,,Flooding,Maintenance work,trip extended
FT-202607-00614,LankaTech Solutions (Pvt) Ltd,25-07-2026,16:25:25,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator,DIESEL,49.11,Ltrs,301.59,14811.08,Ceypetco,RCP-334804,company fuel card,Sahan Wijesinghe,,8.1,Flooding,Warehouse operations,Fuel issued for warehouse operations.
FT-202607-01103,LANKATECH SOLUTIONS (PVT) LTD,02-07-2026,20:20:47,colombo head office,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol,20.24,LTR,335.09,6782.22,local fuel station,RCP-614384,corporate credit,Lahiru Senanayake,178696.0,,Wet Roads,Maintenance work, Month-end fuel requirement. 
FT-202607-00042,LankaTech Solutions (Pvt) Ltd,25/07/2026,08:24:33,Colombo Head Office,Vehicle,WP CAZ 9034,Suzuki Wagon R,Petrol,44.9,liters,301.71,13546.78,Lanka IOC,RCP-612164,Company Fuel Card,Nimal Perera,149050.0,,Heavy Rain,Routine operations,Additional fuel required due to increased activity.
FT-202607-00855,LankaTech Solutions (Pvt) Ltd,2026/07/10,13:01:59,Galle Branch,Vehicle,WP QK 6723,Honda Fit,PetRol,45.73,L,295.42,13509.56,Local Fuel Station,RCP-255175,Fuel Account,Tharindu Silva,55310.0,,Rain,Inter-branch transfer,routine fuel purchase.
FT-202607-00621,LankaTech Solutions (Pvt) Ltd,17/07/2026,07:13:29,Colombo Head Office,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol ,44.76,LTR,335.31,15008.48,Ceypetco,RCP-609716,Company Fuel Card,Tharindu Silva,87940.0,,Rain,Inter-branch transfer,vehicle refuelled before scheduled client visit.
FT-202607-00887,LankaTech Solutions (Pvt) Ltd,13 Jul 2026,20:00:29,Kurunegala Warehouse,Vehicle,WP CAZ 9034,Suzuki Wagon R,PetRol,33.38,Ltrs,325.57,10867.53,Ceypetco,RCP-414392,Company Fuel Card,Tharindu Silva,135132.0,,Heavy Rain,Emergency operations,fuel issued as per request.
FT-202607-01015,LankaTech Solutions (Pvt) Ltd,2026-07-30,11:17:11,Colombo HO,Vehicle,SP CAB 7788,Toyota Hilux,diesel,70.12,ltr,326.63,22903.3,Local Fuel Station ,RCP-282199,,Tharindu Silva,153969.0,,Flooding,Month-end deliveries,Month-end fuel requirement.
FT-202607-01239,LankaTech Solutions (Pvt) Ltd,06-07-2026,16:04:57,Colombo Head Office,Vehicle,WP RAB 3842,Isuzu Elf,DiesEl,58.95,Litres,318.15,18754.94,Company Fuel Depot,RCP-935491,fuel_account,Nimal Perera,161794.0,,Heavy Rain,Routine operations,Fuel receipt entered manually by admin.
FT-202607-00697,LankaTech Solutions (Pvt) Ltd,2026/07/26,18:24:26,Kurunegala Warehouse,Vehicle,CP CAE 9911,Mitsubishi Canter, Diesel,59.61,ltr,317.0,18896.37,Lanka IOC,RCP-478993,company fuel card,Kasun Fernando,104166.0,,Rain,Increased deliveries,Additional fuel required due to increased activity.
FT-202607-00378,LankaTech Solutions (Pvt) Ltd,07-07-2026,07:38:26,Kandy Branch,VEHICLE,SP CAB 7788,Toyota Hilux, Diesel,70.3,litres,300.01,21090.7,Ceypetco,RCP-900709,fuel_account,Pradeep Kumar,167777.0,,Heavy Rain,Increased deliveries,Routine fuel purchase.
FT-202607-00272,LankaTech Solutions (Pvt) Ltd,13-Jul-2026,19:45:32,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator,DiesEl,108.14,ltr,293.1,31695.83,localFuelStation,RCP-489555,Company Fuel Card,Kasun Fernando,,17.3,Flooding,Inter-branch transfer,fuel receipt entered manually by admin.
FT-202607-00199,LankaTech Solutions (Pvt) Ltd,07-Jul-2026,14:19:08,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,DiesEl,62.5,litres,331.33,20708.12,Company Fuel Depot,RCP-475601,FUEL CARD,Amal Fernando,45046.0,,Very Hot,Maintenance work,Generator fuel top-up during maintenance work.
FT-202607-01368,LankaTech Solutions (Pvt) Ltd,20-07-2026,11:59:47,Kurunegala WH,Vehicle,WP RAB 3842,Isuzu Elf,DiesEl,86.34,Litres,323.91,27966.39,Lanka IOC,RCP-784199,corporate credit,Chamath Jayasinghe,63467.0,,Wet Roads,Emergency Operations,Regular diesel refill for Isuzu Elf.
FT-202607-01263,LankaTech Solutions (Pvt) Ltd,28/07/2026,20:07:42,Galle Branch,Vehicle,CP BDT 5521,Toyota TownAce, Diesel,38.2,liters,288.79,11031.78,Company Fuel Depot,RCP-821175,cash, Lahiru Senanayake,171722.0,,Normal,Warehouse operations, Refuelling completed at approved station. 
FT-202607-00106,LankaTech Solutions (Pvt) Ltd,09-Jul-2026,15:51:38,Kurunegala Warehouse,Vehicle,WP QK 6723,Honda Fit,Petrol,31.59,Litres,327.05,10331.51,Lanka IOC,RCP-983160,cash,Dinesh Kumara,182868.0,,Very Hot,Routine operations,Extra trip completed from Kurunegala Warehouse.
FT-202607-00961,LankaTech Solutions (Pvt) Ltd,06-Jul-2026,18:26:13,Kandy Branch,Vehicle,WP CBA 1198,Toyota Corolla,PetRol,32.71,ltr,297.6,9734.5,Local Fuel Station,RCP-844640,Cash,Sahan Wijesinghe,111780.0,,Very Hot,,Fuel receipt entered manually by admin.
FT-202607-00651,LankaTech Solutions (Pvt) Ltd,30-Jul-2026,06:40:32,Colombo Head Office,Generator,GEN-CMB-02,Diesel Generator, Diesel,82.86,L,299.69,24832.31,Company Fuel Depot,RCP-859167,Corporate Credit,Dinesh Kumara,,17.4,Wet Roads,Month-end deliveries,Extra trip completed from Colombo Head Office.
FT-202607-00950,LankaTech Solutions (Pvt) Ltd,14 Jul 2026,17:08:58,Kurunegala Warehouse,Generator,GEN-KUR-01,Diesel Generator,diesel,125.29,Ltrs,306.63,38417.67,Ceypetco,RCP-281408,Corporate Credit,Amal Fernando,,16.3,Flooding,month-end deliveries,Additional trip resulted in higher consumption.
FT-202607-00026,LankaTech Solutions (Pvt) Ltd,2026/07/29,14:53:31,colomboHeadOffice,Generator,GEN-CMB-02,Diesel Generator,DiesEl,16.93,L ,320.99,5434.36,LANKA IOC,RCP-879717,Fuel Account,Sahan Wijesinghe,,2.5,Very Hot,Routine operations,Extra trip completed from Colombo Head Office.
FT-202607-00705,LankaTech Solutions (Pvt) Ltd,07-07-2026,10:18:45,Kurunegala Warehouse,Vehicle,WP CAZ 9034,Suzuki Wagon R,petrol,,litres,311.9,6715.21,Company Fuel Depot,RCP-222509,CASH,Kasun Fernando,89986.0,,Very Hot,Client site visits,vehicle refuelled before scheduled client visit.
FT-202607-01260,LankaTech Solutions (Pvt) Ltd,04-07-2026,16:49:54,Colombo HO,Vehicle,CP CAE 9911,Mitsubishi Canter,DiesEl  ,71.24,LTR,291.86,20792.11,Ceypetco,RCP-223340,Fuel Account,Lahiru Senanayake,76709.0,,Wet Roads,Emergency operations,Emergency fuel top-up.
FT-202607-00889,LankaTech Solutions (Pvt) Ltd,21-07-2026,14:01:28,Colombo Head Office,Vehicle,CP CAE 9911,Mitsubishi Canter,DiesEl,27.24,L ,317.51,8648.97,Ceypetco,RCP-540042,fuel_account,Kasun Fernando,58890.0,,Flooding,Routine operations,generator fuel top-up during routine operations.
